Simulation created and run on: 
Fri Nov  4 09:23:42 2022


Time (s), Height (m), Velocity (m/s), Deployment Angle (radians)
3.59938, 1655.71, 215.32, 0
3.59961, 1655.76, 215.316, 0
3.59984, 1655.81, 215.313, 0
3.60008, 1655.86, 215.309, 0
3.60031, 1655.91, 215.305, 0
3.60054, 1655.96, 215.301, 0
3.60077, 1656.01, 215.297, 0
3.601, 1656.06, 215.294, 0
3.60124, 1656.11, 215.29, 0
3.60147, 1656.16, 215.286, 0
3.6017, 1656.21, 215.282, 0
3.60193, 1656.26, 215.278, 0
3.60217, 1656.31, 215.275, 0
3.6024, 1656.36, 215.271, 0
3.60263, 1656.41, 215.267, 0
3.60286, 1656.46, 215.263, 0
3.60309, 1656.51, 215.259, 0
3.60333, 1656.56, 215.255, 0
3.60356, 1656.61, 215.252, 0
3.60379, 1656.66, 215.248, 0
3.60402, 1656.71, 215.244, 0
3.60426, 1656.76, 215.24, 0
3.60449, 1656.81, 215.236, 0
3.60472, 1656.86, 215.233, 0
3.60495, 1656.91, 215.229, 0
3.60519, 1656.96, 215.225, 0
3.60542, 1657.01, 215.221, 0
3.60565, 1657.06, 215.217, 0
3.60588, 1657.11, 215.213, 0
3.60611, 1657.16, 215.21, 0
3.60635, 1657.21, 215.206, 0
3.60658, 1657.26, 215.202, 0
3.60681, 1657.31, 215.198, 0
3.60704, 1657.36, 215.194, 0
3.60728, 1657.41, 215.191, 0
3.60751, 1657.46, 215.187, 0
3.60774, 1657.51, 215.183, 0
3.60797, 1657.56, 215.179, 0
3.60821, 1657.61, 215.175, 0
3.60844, 1657.66, 215.171, 0
3.60867, 1657.71, 215.168, 0
3.6089, 1657.76, 215.164, 0
3.60914, 1657.81, 215.16, 0
3.60937, 1657.86, 215.156, 0
3.6096, 1657.91, 215.152, 0
3.60983, 1657.96, 215.149, 0
3.61006, 1658.01, 215.145, 0
3.6103, 1658.06, 215.141, 0
3.61053, 1658.11, 215.137, 0
3.61076, 1658.16, 215.133, 0
3.61099, 1658.21, 215.13, 0
3.61123, 1658.26, 215.126, 0
3.61146, 1658.31, 215.122, 0
3.61169, 1658.36, 215.118, 0
3.61192, 1658.41, 215.114, 0
3.61216, 1658.46, 215.11, 0
3.61239, 1658.51, 215.107, 0
3.61262, 1658.56, 215.103, 0
3.61285, 1658.61, 215.099, 0
3.61309, 1658.66, 215.095, 0
3.61332, 1658.71, 215.091, 0
3.61355, 1658.76, 215.088, 0
3.61378, 1658.81, 215.084, 0
3.61402, 1658.86, 215.08, 0
3.61425, 1658.91, 215.076, 0
3.61448, 1658.96, 215.072, 0
3.61471, 1659.01, 215.068, 0
3.61495, 1659.06, 215.065, 0
3.61518, 1659.11, 215.061, 0
3.61541, 1659.16, 215.057, 0
3.61564, 1659.21, 215.053, 0
3.61588, 1659.26, 215.049, 0
3.61611, 1659.31, 215.046, 0
3.61634, 1659.36, 215.042, 0
3.61657, 1659.41, 215.038, 0
3.61681, 1659.46, 215.034, 0
3.61704, 1659.51, 215.03, 0
3.61727, 1659.56, 215.027, 0
3.6175, 1659.61, 215.023, 0
3.61774, 1659.66, 215.019, 0
3.61797, 1659.71, 215.015, 0
3.6182, 1659.76, 215.011, 0
3.61843, 1659.81, 215.007, 0
3.61867, 1659.86, 215.004, 0
3.6189, 1659.91, 215, 0
3.61913, 1659.96, 214.996, 0
3.61936, 1660.01, 214.992, 0
3.6196, 1660.06, 214.988, 0
3.61983, 1660.11, 214.985, 0
3.62006, 1660.16, 214.981, 0
3.62029, 1660.21, 214.977, 0
3.62053, 1660.26, 214.973, 0
3.62076, 1660.31, 214.969, 0
3.62099, 1660.36, 214.965, 0
3.62123, 1660.41, 214.962, 0
3.62146, 1660.46, 214.958, 0
3.62169, 1660.51, 214.954, 0
3.62192, 1660.56, 214.95, 0
3.62216, 1660.61, 214.946, 0
3.62239, 1660.66, 214.943, 0
3.62262, 1660.71, 214.939, 0
3.62285, 1660.76, 214.935, 0
3.62309, 1660.81, 214.931, 0
3.62332, 1660.86, 214.927, 0
3.62355, 1660.91, 214.923, 0
3.62378, 1660.96, 214.92, 0
3.62402, 1661.01, 214.916, 0
3.62425, 1661.06, 214.912, 0
3.62448, 1661.11, 214.908, 0
3.62471, 1661.16, 214.904, 0
3.62495, 1661.21, 214.901, 0
3.62518, 1661.26, 214.897, 0
3.62541, 1661.31, 214.893, 0
3.62565, 1661.36, 214.889, 0
3.62588, 1661.41, 214.885, 0
3.62611, 1661.46, 214.882, 0
3.62634, 1661.51, 214.878, 0
3.62658, 1661.56, 214.874, 0
3.62681, 1661.61, 214.87, 0
3.62704, 1661.66, 214.866, 0
3.62727, 1661.71, 214.862, 0
3.62751, 1661.76, 214.859, 0
3.62774, 1661.81, 214.855, 0
3.62797, 1661.86, 214.851, 0
3.6282, 1661.91, 214.847, 0
3.62844, 1661.96, 214.843, 0
3.62867, 1662.01, 214.84, 0
3.6289, 1662.06, 214.836, 0
3.62914, 1662.11, 214.832, 0
3.62937, 1662.16, 214.828, 0
3.6296, 1662.21, 214.824, 0
3.62983, 1662.26, 214.82, 0
3.63007, 1662.31, 214.817, 0
3.6303, 1662.36, 214.813, 0
3.63053, 1662.41, 214.809, 0
3.63077, 1662.46, 214.805, 0
3.631, 1662.51, 214.801, 0
3.63123, 1662.56, 214.798, 0
3.63146, 1662.61, 214.794, 0
3.6317, 1662.66, 214.79, 0
3.63193, 1662.71, 214.786, 0
3.63216, 1662.76, 214.782, 0
3.63239, 1662.81, 214.778, 0
3.63263, 1662.86, 214.775, 0
3.63286, 1662.91, 214.771, 0
3.63309, 1662.96, 214.767, 0
3.63333, 1663.01, 214.763, 0
3.63356, 1663.06, 214.759, 0
3.63379, 1663.11, 214.756, 0
3.63402, 1663.16, 214.752, 0
3.63426, 1663.21, 214.748, 0
3.63449, 1663.26, 214.744, 0
3.63472, 1663.31, 214.74, 0
3.63496, 1663.36, 214.737, 0
3.63519, 1663.41, 214.733, 0
3.63542, 1663.46, 214.729, 0
3.63565, 1663.51, 214.725, 0
3.63589, 1663.56, 214.721, 0
3.63612, 1663.61, 214.717, 0
3.63635, 1663.66, 214.714, 0
3.63659, 1663.71, 214.71, 0
3.63682, 1663.76, 214.706, 0
3.63705, 1663.81, 214.702, 0
3.63728, 1663.86, 214.698, 0
3.63752, 1663.91, 214.695, 0
3.63775, 1663.96, 214.691, 0
3.63798, 1664.01, 214.687, 0
3.63822, 1664.06, 214.683, 0
3.63845, 1664.11, 214.679, 0
3.63868, 1664.16, 214.675, 0
3.63891, 1664.21, 214.672, 0
3.63915, 1664.26, 214.668, 0
3.63938, 1664.31, 214.664, 0
3.63961, 1664.36, 214.66, 0
3.63985, 1664.41, 214.656, 0
3.64008, 1664.46, 214.653, 0
3.64031, 1664.51, 214.649, 0
3.64055, 1664.56, 214.645, 0
3.64078, 1664.61, 214.641, 0
3.64101, 1664.66, 214.637, 0
3.64124, 1664.71, 214.633, 0
3.64148, 1664.76, 214.63, 0
3.64171, 1664.81, 214.626, 0
3.64194, 1664.86, 214.622, 0
3.64218, 1664.91, 214.618, 0
3.64241, 1664.96, 214.614, 0
3.64264, 1665.01, 214.611, 0
3.64287, 1665.06, 214.607, 0
3.64311, 1665.11, 214.603, 0
3.64334, 1665.16, 214.599, 0
3.64357, 1665.21, 214.595, 0
3.64381, 1665.26, 214.592, 0
3.64404, 1665.31, 214.588, 0
3.64427, 1665.36, 214.584, 0
3.64451, 1665.41, 214.58, 0
3.64474, 1665.46, 214.576, 0
3.64497, 1665.51, 214.572, 0
3.6452, 1665.56, 214.569, 0
3.64544, 1665.61, 214.565, 0
3.64567, 1665.66, 214.561, 0
3.6459, 1665.71, 214.557, 0
3.64614, 1665.76, 214.553, 0
3.64637, 1665.81, 214.55, 0
3.6466, 1665.86, 214.546, 0
3.64684, 1665.91, 214.542, 0
3.64707, 1665.96, 214.538, 0
3.6473, 1666.01, 214.534, 0
3.64754, 1666.06, 214.53, 0
3.64777, 1666.11, 214.527, 0
3.648, 1666.16, 214.523, 0
3.64823, 1666.21, 214.519, 0
3.64847, 1666.26, 214.515, 0
3.6487, 1666.31, 214.511, 0
3.64893, 1666.36, 214.508, 0
3.64917, 1666.41, 214.504, 0
3.6494, 1666.46, 214.5, 0
3.64963, 1666.51, 214.496, 0
3.64987, 1666.56, 214.492, 0
3.6501, 1666.61, 214.488, 0
3.65033, 1666.66, 214.485, 0
3.65057, 1666.71, 214.481, 0
3.6508, 1666.76, 214.477, 0
3.65103, 1666.81, 214.473, 0
3.65127, 1666.86, 214.469, 0
3.6515, 1666.91, 214.466, 0
3.65173, 1666.96, 214.462, 0
3.65196, 1667.01, 214.458, 0
3.6522, 1667.06, 214.454, 0
3.65243, 1667.11, 214.45, 0
3.65266, 1667.16, 214.447, 0
3.6529, 1667.21, 214.443, 0
3.65313, 1667.26, 214.439, 0
3.65336, 1667.31, 214.435, 0
3.6536, 1667.36, 214.431, 0
3.65383, 1667.41, 214.427, 0
3.65406, 1667.46, 214.424, 0
3.6543, 1667.51, 214.42, 0
3.65453, 1667.56, 214.416, 0
3.65476, 1667.61, 214.412, 0
3.655, 1667.66, 214.408, 0
3.65523, 1667.71, 214.405, 0
3.65546, 1667.76, 214.401, 0
3.6557, 1667.81, 214.397, 0
3.65593, 1667.86, 214.393, 0
3.65616, 1667.91, 214.389, 0
3.6564, 1667.96, 214.385, 0
3.65663, 1668.01, 214.382, 0
3.65686, 1668.06, 214.378, 0
3.65709, 1668.11, 214.374, 0
3.65733, 1668.16, 214.37, 0
3.65756, 1668.21, 214.366, 0
3.65779, 1668.26, 214.363, 0
3.65803, 1668.31, 214.359, 0
3.65826, 1668.36, 214.355, 0
3.65849, 1668.41, 214.351, 0
3.65873, 1668.46, 214.347, 0
3.65896, 1668.51, 214.343, 0
3.65919, 1668.56, 214.34, 0
3.65943, 1668.61, 214.336, 0
3.65966, 1668.66, 214.332, 0
3.65989, 1668.71, 214.328, 0
3.66013, 1668.76, 214.324, 0
3.66036, 1668.81, 214.321, 0
3.66059, 1668.86, 214.317, 0
3.66083, 1668.91, 214.313, 0
3.66106, 1668.96, 214.309, 0
3.66129, 1669.01, 214.305, 0
3.66153, 1669.06, 214.302, 0
3.66176, 1669.11, 214.298, 0
3.66199, 1669.16, 214.294, 0
3.66223, 1669.21, 214.29, 0
3.66246, 1669.26, 214.286, 0
3.66269, 1669.31, 214.282, 0
3.66293, 1669.36, 214.279, 0
3.66316, 1669.41, 214.275, 0
3.66339, 1669.46, 214.271, 0
3.66363, 1669.51, 214.267, 0
3.66386, 1669.56, 214.263, 0
3.66409, 1669.61, 214.26, 0
3.66433, 1669.66, 214.256, 0
3.66456, 1669.71, 214.252, 0
3.66479, 1669.76, 214.248, 0
3.66503, 1669.81, 214.244, 0
3.66526, 1669.86, 214.24, 0
3.66549, 1669.91, 214.237, 0
3.66573, 1669.96, 214.233, 0
3.66596, 1670.01, 214.229, 0
3.66619, 1670.06, 214.225, 0
3.66643, 1670.11, 214.221, 0
3.66666, 1670.16, 214.218, 0
3.66689, 1670.21, 214.214, 0
3.66713, 1670.26, 214.21, 0
3.66736, 1670.31, 214.206, 0
3.66759, 1670.36, 214.202, 0
3.66783, 1670.41, 214.198, 0
3.66806, 1670.46, 214.195, 0
3.6683, 1670.51, 214.191, 0
3.66853, 1670.56, 214.187, 0
3.66876, 1670.61, 214.183, 0
3.669, 1670.66, 214.179, 0
3.66923, 1670.71, 214.176, 0
3.66946, 1670.76, 214.172, 0
3.6697, 1670.81, 214.168, 0
3.66993, 1670.86, 214.164, 0
3.67016, 1670.91, 214.16, 0
3.6704, 1670.96, 214.156, 0
3.67063, 1671.01, 214.153, 0
3.67086, 1671.06, 214.149, 0
3.6711, 1671.11, 214.145, 0
3.67133, 1671.16, 214.141, 0
3.67156, 1671.21, 214.137, 0
3.6718, 1671.26, 214.134, 0
3.67203, 1671.31, 214.13, 0
3.67226, 1671.36, 214.126, 0
3.6725, 1671.41, 214.122, 0
3.67273, 1671.46, 214.118, 0
3.67296, 1671.51, 214.115, 0
3.6732, 1671.56, 214.111, 0
3.67343, 1671.61, 214.107, 0
3.67367, 1671.66, 214.103, 0
3.6739, 1671.71, 214.099, 0
3.67413, 1671.76, 214.095, 0
3.67437, 1671.81, 214.092, 0
3.6746, 1671.86, 214.088, 0
3.67483, 1671.91, 214.084, 0
3.67507, 1671.96, 214.08, 0
3.6753, 1672.01, 214.076, 0
3.67553, 1672.06, 214.073, 0
3.67577, 1672.11, 214.069, 0
3.676, 1672.16, 214.065, 0
3.67623, 1672.21, 214.061, 0
3.67647, 1672.26, 214.057, 0
3.6767, 1672.31, 214.053, 0
3.67694, 1672.36, 214.05, 0
3.67717, 1672.41, 214.046, 0
3.6774, 1672.46, 214.042, 0
3.67764, 1672.51, 214.038, 0
3.67787, 1672.56, 214.034, 0
3.6781, 1672.61, 214.031, 0
3.67834, 1672.66, 214.027, 0
3.67857, 1672.71, 214.023, 0
3.6788, 1672.76, 214.019, 0
3.67904, 1672.81, 214.015, 0
3.67927, 1672.86, 214.011, 0
3.6795, 1672.91, 214.008, 0
3.67974, 1672.96, 214.004, 0
3.67997, 1673.01, 214, 0
3.68021, 1673.06, 213.996, 0
3.68044, 1673.11, 213.992, 0
3.68067, 1673.16, 213.989, 0
3.68091, 1673.21, 213.985, 0
3.68114, 1673.26, 213.981, 0
3.68137, 1673.31, 213.977, 0
3.68161, 1673.36, 213.973, 0
3.68184, 1673.41, 213.97, 0
3.68208, 1673.46, 213.966, 0
3.68231, 1673.51, 213.962, 0
3.68254, 1673.56, 213.958, 0
3.68278, 1673.61, 213.954, 0
3.68301, 1673.66, 213.95, 0
3.68324, 1673.71, 213.947, 0
3.68348, 1673.76, 213.943, 0
3.68371, 1673.81, 213.939, 0
3.68394, 1673.86, 213.935, 0
3.68418, 1673.91, 213.931, 0
3.68441, 1673.96, 213.928, 0
3.68465, 1674.01, 213.924, 0
3.68488, 1674.06, 213.92, 0
3.68511, 1674.11, 213.916, 0
3.68535, 1674.16, 213.912, 0
3.68558, 1674.21, 213.908, 0
3.68581, 1674.26, 213.905, 0
3.68605, 1674.31, 213.901, 0
3.68628, 1674.36, 213.897, 0
3.68652, 1674.41, 213.893, 0
3.68675, 1674.46, 213.889, 0
3.68698, 1674.51, 213.886, 0
3.68722, 1674.56, 213.882, 0
3.68745, 1674.61, 213.878, 0
3.68768, 1674.66, 213.874, 0
3.68792, 1674.71, 213.87, 0
3.68815, 1674.76, 213.866, 0
3.68839, 1674.81, 213.863, 0
3.68862, 1674.86, 213.859, 0
3.68885, 1674.91, 213.855, 0
3.68909, 1674.96, 213.851, 0
3.68932, 1675.01, 213.847, 0
3.68956, 1675.06, 213.844, 0
3.68979, 1675.11, 213.84, 0
3.69002, 1675.16, 213.836, 0
3.69026, 1675.21, 213.832, 0
3.69049, 1675.26, 213.828, 0
3.69072, 1675.31, 213.824, 0
3.69096, 1675.36, 213.821, 0
3.69119, 1675.41, 213.817, 0
3.69143, 1675.46, 213.813, 0
3.69166, 1675.51, 213.809, 0
3.69189, 1675.56, 213.805, 0
3.69213, 1675.61, 213.802, 0
3.69236, 1675.66, 213.798, 0
3.6926, 1675.71, 213.794, 0
3.69283, 1675.76, 213.79, 0
3.69306, 1675.81, 213.786, 0
3.6933, 1675.86, 213.783, 0
3.69353, 1675.91, 213.779, 0
3.69376, 1675.96, 213.775, 0
3.694, 1676.01, 213.771, 0
3.69423, 1676.06, 213.767, 0
3.69447, 1676.11, 213.763, 0
3.6947, 1676.16, 213.76, 0
3.69493, 1676.21, 213.756, 0
3.69517, 1676.26, 213.752, 0
3.6954, 1676.31, 213.748, 0
3.69564, 1676.36, 213.744, 0
3.69587, 1676.41, 213.741, 0
3.6961, 1676.46, 213.737, 0
3.69634, 1676.51, 213.733, 0
3.69657, 1676.56, 213.729, 0
3.69681, 1676.61, 213.725, 0
3.69704, 1676.66, 213.721, 0
3.69727, 1676.71, 213.718, 0
3.69751, 1676.76, 213.714, 0
3.69774, 1676.81, 213.71, 0
3.69798, 1676.86, 213.706, 0
3.69821, 1676.91, 213.702, 0
3.69844, 1676.96, 213.699, 0
3.69868, 1677.01, 213.695, 0
3.69891, 1677.06, 213.691, 0
3.69915, 1677.11, 213.687, 0
3.69938, 1677.16, 213.683, 0
3.69961, 1677.21, 213.679, 0
3.69985, 1677.26, 213.676, 0
3.70008, 1677.31, 213.672, 0
3.70032, 1677.36, 213.668, 0
3.70055, 1677.41, 213.664, 0
3.70078, 1677.46, 213.66, 0
3.70102, 1677.51, 213.657, 0
3.70125, 1677.56, 213.653, 0
3.70149, 1677.61, 213.649, 0
3.70172, 1677.66, 213.645, 0
3.70195, 1677.71, 213.641, 0
3.70219, 1677.76, 213.637, 0
3.70242, 1677.81, 213.634, 0
3.70266, 1677.86, 213.63, 0
3.70289, 1677.91, 213.626, 0
3.70312, 1677.96, 213.622, 0
3.70336, 1678.01, 213.618, 0
3.70359, 1678.06, 213.615, 0
3.70383, 1678.11, 213.611, 0
3.70406, 1678.16, 213.607, 0
3.70429, 1678.21, 213.603, 0
3.70453, 1678.26, 213.599, 0
3.70476, 1678.31, 213.595, 0
3.705, 1678.36, 213.592, 0
3.70523, 1678.41, 213.588, 0
3.70546, 1678.46, 213.584, 0
3.7057, 1678.51, 213.58, 0
3.70593, 1678.56, 213.576, 0
3.70617, 1678.61, 213.573, 0
3.7064, 1678.66, 213.569, 0
3.70664, 1678.71, 213.565, 0
3.70687, 1678.76, 213.561, 0
3.7071, 1678.81, 213.557, 0
3.70734, 1678.86, 213.554, 0
3.70757, 1678.91, 213.55, 0
3.70781, 1678.96, 213.546, 0
3.70804, 1679.01, 213.542, 0
3.70827, 1679.06, 213.538, 0
3.70851, 1679.11, 213.534, 0
3.70874, 1679.16, 213.531, 0
3.70898, 1679.21, 213.527, 0
3.70921, 1679.26, 213.523, 0
3.70944, 1679.31, 213.519, 0
3.70968, 1679.36, 213.515, 0
3.70991, 1679.41, 213.512, 0
3.71015, 1679.46, 213.508, 0
3.71038, 1679.51, 213.504, 0
3.71062, 1679.56, 213.5, 0
3.71085, 1679.61, 213.496, 0
3.71108, 1679.66, 213.492, 0
3.71132, 1679.71, 213.489, 0
3.71155, 1679.76, 213.485, 0
3.71179, 1679.81, 213.481, 0
3.71202, 1679.86, 213.477, 0
3.71226, 1679.91, 213.473, 0
3.71249, 1679.96, 213.47, 0
3.71272, 1680.01, 213.466, 0
3.71296, 1680.06, 213.462, 0
3.71319, 1680.11, 213.458, 0
3.71343, 1680.16, 213.454, 0
3.71366, 1680.21, 213.45, 0
3.71389, 1680.26, 213.447, 0
3.71413, 1680.31, 213.443, 0
3.71436, 1680.36, 213.439, 0
3.7146, 1680.41, 213.435, 0
3.71483, 1680.46, 213.431, 0
3.71507, 1680.51, 213.428, 0
3.7153, 1680.56, 213.424, 0
3.71553, 1680.61, 213.42, 0
3.71577, 1680.66, 213.416, 0
3.716, 1680.71, 213.412, 0
3.71624, 1680.76, 213.408, 0
3.71647, 1680.81, 213.405, 0
3.71671, 1680.86, 213.401, 0
3.71694, 1680.91, 213.397, 0
3.71717, 1680.96, 213.393, 0
3.71741, 1681.01, 213.389, 0
3.71764, 1681.06, 213.386, 0
3.71788, 1681.11, 213.382, 0
3.71811, 1681.16, 213.378, 0
3.71835, 1681.21, 213.374, 0
3.71858, 1681.26, 213.37, 0
3.71882, 1681.31, 213.366, 0
3.71905, 1681.36, 213.363, 0
3.71928, 1681.41, 213.359, 0
3.71952, 1681.46, 213.355, 0
3.71975, 1681.51, 213.351, 0
3.71999, 1681.56, 213.347, 0
3.72022, 1681.61, 213.344, 0
3.72046, 1681.66, 213.34, 0
3.72069, 1681.71, 213.336, 0
3.72092, 1681.76, 213.332, 0
3.72116, 1681.81, 213.328, 0
3.72139, 1681.86, 213.325, 0
3.72163, 1681.91, 213.321, 0
3.72186, 1681.96, 213.317, 0
3.7221, 1682.01, 213.313, 0
3.72233, 1682.06, 213.309, 0
3.72257, 1682.11, 213.305, 0
3.7228, 1682.16, 213.302, 0
3.72303, 1682.21, 213.298, 0
3.72327, 1682.26, 213.294, 0
3.7235, 1682.31, 213.29, 0
3.72374, 1682.36, 213.286, 0
3.72397, 1682.41, 213.283, 0
3.72421, 1682.46, 213.279, 0
3.72444, 1682.51, 213.275, 0
3.72467, 1682.56, 213.271, 0
3.72491, 1682.61, 213.267, 0
3.72514, 1682.66, 213.263, 0
3.72538, 1682.71, 213.26, 0
3.72561, 1682.76, 213.256, 0
3.72585, 1682.81, 213.252, 0
3.72608, 1682.86, 213.248, 0
3.72632, 1682.91, 213.244, 0
3.72655, 1682.96, 213.241, 0
3.72679, 1683.01, 213.237, 0
3.72702, 1683.06, 213.233, 0
3.72725, 1683.11, 213.229, 0
3.72749, 1683.16, 213.225, 0
3.72772, 1683.21, 213.221, 0
3.72796, 1683.26, 213.218, 0
3.72819, 1683.31, 213.214, 0
3.72843, 1683.36, 213.21, 0
3.72866, 1683.41, 213.206, 0
3.7289, 1683.46, 213.202, 0
3.72913, 1683.51, 213.199, 0
3.72936, 1683.56, 213.195, 0
3.7296, 1683.61, 213.191, 0
3.72983, 1683.66, 213.187, 0
3.73007, 1683.71, 213.183, 0
3.7303, 1683.76, 213.179, 0
3.73054, 1683.81, 213.176, 0
3.73077, 1683.86, 213.172, 0
3.73101, 1683.91, 213.168, 0
3.73124, 1683.96, 213.164, 0
3.73148, 1684.01, 213.16, 0
3.73171, 1684.06, 213.157, 0
3.73194, 1684.11, 213.153, 0
3.73218, 1684.16, 213.149, 0
3.73241, 1684.21, 213.145, 0
3.73265, 1684.26, 213.141, 0
3.73288, 1684.31, 213.137, 0
3.73312, 1684.36, 213.134, 0
3.73335, 1684.41, 213.13, 0
3.73359, 1684.46, 213.126, 0
3.73382, 1684.51, 213.122, 0
3.73406, 1684.56, 213.118, 0
3.73429, 1684.61, 213.115, 0
3.73453, 1684.66, 213.111, 0
3.73476, 1684.71, 213.107, 0
3.73499, 1684.76, 213.103, 0
3.73523, 1684.81, 213.099, 0
3.73546, 1684.86, 213.096, 0
3.7357, 1684.91, 213.092, 0
3.73593, 1684.96, 213.088, 0
3.73617, 1685.01, 213.084, 0
3.7364, 1685.06, 213.08, 0
3.73664, 1685.11, 213.076, 0
3.73687, 1685.16, 213.073, 0
3.73711, 1685.21, 213.069, 0
3.73734, 1685.26, 213.065, 0
3.73758, 1685.31, 213.061, 0
3.73781, 1685.36, 213.057, 0
3.73805, 1685.41, 213.054, 0
3.73828, 1685.46, 213.05, 0
3.73851, 1685.51, 213.046, 0
3.73875, 1685.56, 213.042, 0
3.73898, 1685.61, 213.038, 0
3.73922, 1685.66, 213.034, 0
3.73945, 1685.71, 213.031, 0
3.73969, 1685.76, 213.027, 0
3.73992, 1685.81, 213.023, 0
3.74016, 1685.86, 213.019, 0
3.74039, 1685.91, 213.015, 0
3.74063, 1685.96, 213.012, 0
3.74086, 1686.01, 213.008, 0
3.7411, 1686.06, 213.004, 0
3.74133, 1686.11, 213, 0
3.74157, 1686.16, 212.996, 0
3.7418, 1686.21, 212.992, 0
3.74204, 1686.26, 212.989, 0
3.74227, 1686.31, 212.985, 0
3.7425, 1686.36, 212.981, 0
3.74274, 1686.41, 212.977, 0
3.74297, 1686.46, 212.973, 0
3.74321, 1686.51, 212.97, 0
3.74344, 1686.56, 212.966, 0
3.74368, 1686.61, 212.962, 0
3.74391, 1686.66, 212.958, 0
3.74415, 1686.71, 212.954, 0
3.74438, 1686.76, 212.95, 0
3.74462, 1686.81, 212.947, 0
3.74485, 1686.86, 212.943, 0
3.74509, 1686.91, 212.939, 0
3.74532, 1686.96, 212.935, 0
3.74556, 1687.01, 212.931, 0
3.74579, 1687.06, 212.928, 0
3.74603, 1687.11, 212.924, 0
3.74626, 1687.16, 212.92, 0
3.7465, 1687.21, 212.916, 0
3.74673, 1687.26, 212.912, 0
3.74697, 1687.31, 212.908, 0
3.7472, 1687.36, 212.905, 0
3.74744, 1687.41, 212.901, 0
3.74767, 1687.46, 212.897, 0
3.74791, 1687.51, 212.893, 0
3.74814, 1687.56, 212.889, 0
3.74838, 1687.61, 212.886, 0
3.74861, 1687.66, 212.882, 0
3.74885, 1687.71, 212.878, 0
3.74908, 1687.76, 212.874, 0
3.74931, 1687.81, 212.87, 0
3.74955, 1687.86, 212.866, 0
3.74978, 1687.91, 212.863, 0
3.75002, 1687.96, 212.859, 0
3.75025, 1688.01, 212.855, 0
3.75049, 1688.06, 212.851, 0
3.75072, 1688.11, 212.847, 0
3.75096, 1688.16, 212.844, 0
3.75119, 1688.21, 212.84, 0
3.75143, 1688.26, 212.836, 0
3.75166, 1688.31, 212.832, 0
3.7519, 1688.36, 212.828, 0
3.75213, 1688.41, 212.824, 0
3.75237, 1688.46, 212.821, 0
3.7526, 1688.51, 212.817, 0
3.75284, 1688.56, 212.813, 0
3.75307, 1688.61, 212.809, 0
3.75331, 1688.66, 212.805, 0
3.75354, 1688.71, 212.802, 0
3.75378, 1688.76, 212.798, 0
3.75401, 1688.81, 212.794, 0
3.75425, 1688.86, 212.79, 0
3.75448, 1688.91, 212.786, 0
3.75472, 1688.96, 212.783, 0
3.75495, 1689.01, 212.779, 0
3.75519, 1689.06, 212.775, 0
3.75542, 1689.11, 212.771, 0
3.75566, 1689.16, 212.767, 0
3.75589, 1689.21, 212.763, 0
3.75613, 1689.26, 212.76, 0
3.75636, 1689.31, 212.756, 0
3.7566, 1689.36, 212.752, 0
3.75683, 1689.41, 212.748, 0
3.75707, 1689.46, 212.744, 0
3.7573, 1689.51, 212.741, 0
3.75754, 1689.56, 212.737, 0
3.75777, 1689.61, 212.733, 0
3.75801, 1689.66, 212.729, 0
3.75824, 1689.71, 212.725, 0
3.75848, 1689.76, 212.721, 0
3.75871, 1689.81, 212.718, 0
3.75895, 1689.86, 212.714, 0
3.75918, 1689.91, 212.71, 0
3.75942, 1689.96, 212.706, 0
3.75965, 1690.01, 212.702, 0
3.75989, 1690.06, 212.699, 0
3.76012, 1690.11, 212.695, 0
3.76036, 1690.16, 212.691, 0
3.76059, 1690.21, 212.687, 0
3.76083, 1690.26, 212.683, 0
3.76106, 1690.31, 212.679, 0
3.7613, 1690.36, 212.676, 0
3.76153, 1690.41, 212.672, 0
3.76177, 1690.46, 212.668, 0
3.762, 1690.51, 212.664, 0
3.76224, 1690.56, 212.66, 0
3.76248, 1690.61, 212.657, 0
3.76271, 1690.66, 212.653, 0
3.76295, 1690.71, 212.649, 0
3.76318, 1690.76, 212.645, 0
3.76342, 1690.81, 212.641, 0
3.76365, 1690.86, 212.637, 0
3.76389, 1690.91, 212.634, 0
3.76412, 1690.96, 212.63, 0
3.76436, 1691.01, 212.626, 0
3.76459, 1691.06, 212.622, 0
3.76483, 1691.11, 212.618, 0
3.76506, 1691.16, 212.615, 0
3.7653, 1691.21, 212.611, 0
3.76553, 1691.26, 212.607, 0
3.76577, 1691.31, 212.603, 0
3.766, 1691.36, 212.599, 0
3.76624, 1691.41, 212.595, 0
3.76647, 1691.46, 212.592, 0
3.76671, 1691.51, 212.588, 0
3.76694, 1691.56, 212.584, 0
3.76718, 1691.61, 212.58, 0
3.76741, 1691.66, 212.576, 0
3.76765, 1691.71, 212.573, 0
3.76788, 1691.76, 212.569, 0
3.76812, 1691.81, 212.565, 0
3.76835, 1691.86, 212.561, 0
3.76859, 1691.91, 212.557, 0
3.76882, 1691.96, 212.553, 0
3.76906, 1692.01, 212.55, 0
3.7693, 1692.06, 212.546, 0
3.76953, 1692.11, 212.542, 0
3.76977, 1692.16, 212.538, 0
3.77, 1692.21, 212.534, 0
3.77024, 1692.26, 212.531, 0
3.77047, 1692.31, 212.527, 0
3.77071, 1692.36, 212.523, 0
